1950,2
1951,2
1952,1
1953,2
1955,4
1956,2
1960,2
1962,3
1963,2
1964,2
1965,3
1966,3
1967,2
1968,2
1969,3
1970,2
1971,2
1972,2
1973,2
1975,2
1976,2
1977,2
1980,1
1981,2
1982,1
1983,3
1984,4
1985,4
1987,3
1988,3
1989,3
1990,8
1991,4
1992,3
1993,1
1994,2
1995,3
1996,1
1997,1
1998,5
2000,5
2001,3
2002,4
2003,5
2004,3
2005,6
2006,2
2007,3
2008,5
2009,2
2010,3
2011,1
2012,2
2013,4
2014,4
2015,3
2016,1
