PR,1
Canada,5
Israel,1
Italy,10
USA,15
Portugal,3
MD,1
Denmark,1
NC,1
India,5
France,3
Sweden,1
China,6
UK,3
Hungary,1
Belgium,1
Japan,13
Taiwan,5
Germany,1
Bulgaria,1
