1977,3
1978,3
1979,9
1980,14
1981,22
1982,31
1983,31
1984,42
1985,49
1986,44
1987,31
1988,49
1989,40
1990,56
1991,41
1992,83
1993,51
1994,63
1995,54
1996,72
1997,49
1998,67
1999,67
2000,69
2001,70
2002,74
2003,89
2004,109
2005,115
2006,132
2007,163
2008,139
2009,154
2010,182
2011,223
2012,203
2013,251
2014,263
2015,216
2016,47
