1983,1
1984,1
1986,3
1987,3
1990,3
1991,2
1992,6
1993,2
1994,1
1995,2
1996,4
1997,1
1998,1
1999,5
2000,3
2001,1
2002,2
2004,1
2005,2
2006,1
2007,4
2008,5
2009,2
2010,3
2011,4
2012,2
2013,4
2014,7
2015,5
