1978,1
1979,9
1980,52
1981,46
1982,136
1983,193
1984,219
1985,240
1986,238
1987,278
1988,265
1989,288
1990,297
1991,272
1992,300
1993,226
1994,207
1995,242
1996,229
1997,209
1998,224
1999,254
2000,233
2001,242
2002,221
2003,231
2004,220
2005,232
2006,234
2007,249
2008,254
2009,222
2010,235
2011,216
2012,225
2013,267
2014,255
2015,235
2016,66
