1968,1
1978,1
1980,3
1982,3
1983,2
1984,2
1985,2
1986,1
1987,1
1988,3
1989,2
1990,3
1991,3
1992,4
1993,4
1994,2
1995,3
1996,4
1997,1
1998,4
1999,2
2000,7
2001,2
2002,8
2003,6
2004,2
2005,4
2006,1
2007,4
2008,7
2009,5
2010,5
2011,3
2012,10
2013,9
2014,16
2015,13
2016,3
