1968,1
1974,1
1975,1
1977,2
1978,2
1979,2
1980,1
1981,1
1982,1
1983,4
1986,2
1987,1
1988,4
1991,1
1992,1
1994,1
1995,6
1996,2
1998,1
1999,4
2000,7
2001,4
2002,5
2003,5
2004,7
2005,8
2006,3
2007,5
2008,3
2009,5
2010,5
2011,6
2012,11
2013,16
2014,11
2015,6
2016,3
