1975,1
1977,1
1978,1
1980,1
1983,1
1984,1
1988,2
1989,1
1991,1
1992,2
1993,2
1994,5
1995,3
1996,4
1997,4
1998,3
1999,2
2000,2
2001,2
2002,2
2003,2
2004,3
2005,2
2006,2
2007,2
2008,1
2009,4
2010,5
2011,1
2012,3
2013,1
2014,2
2015,2
2016,2
