1974,1
1980,2
1981,4
1982,2
1983,2
1984,5
1985,4
1986,6
1987,3
1988,6
1989,6
1990,5
1991,8
1992,11
1993,13
1994,23
1995,15
1996,23
1997,21
1998,27
1999,35
2000,42
2001,57
2002,55
2003,39
2004,52
2005,40
2006,47
2007,50
2008,32
2009,45
2010,22
2011,19
2012,25
2013,39
2014,23
2015,18
2016,4
