1974,1
1978,1
1982,1
1984,1
1985,1
1986,1
1987,1
1990,3
1991,1
1992,2
1993,1
1994,3
1995,1
1996,3
1998,2
1999,1
2000,3
2001,1
2002,1
2004,3
2005,1
2006,2
2007,3
2008,2
2009,1
2010,1
2013,1
2014,1
2016,1
