1967,5
1968,7
1969,15
1970,14
1971,17
1972,21
1973,16
1974,20
1975,24
1976,42
1977,29
1978,44
1979,46
1980,56
1981,101
1982,131
1983,224
1984,290
1985,286
1986,288
1987,259
1988,242
1989,253
1990,245
1991,233
1992,252
1993,224
1994,196
1995,214
1996,247
1997,208
1998,209
1999,248
2000,275
2001,252
2002,289
2003,320
2004,292
2005,328
2006,322
2007,326
2008,303
2009,296
2010,324
2011,340
2012,307
2013,300
2014,305
2015,276
2016,96
