1962,1
1963,48
1964,13
1965,10
1966,9
1967,13
1968,31
1969,41
1970,70
1971,143
1972,163
1973,168
1974,166
1975,192
1976,187
1977,184
1978,195
1979,201
1980,204
1981,158
1982,150
1983,126
1984,117
1985,117
1986,109
1987,97
1988,98
1989,105
1990,110
1991,94
1992,92
1993,74
1994,81
1995,77
1996,90
1997,50
1998,74
1999,64
2000,48
2001,57
2002,56
2003,47
2004,51
2005,43
2006,51
2007,46
2008,49
2009,33
2010,32
2011,29
2012,29
2013,21
2014,18
2015,18
2016,10
