1976,2
1978,7
1979,3
1980,1
1981,2
1982,3
1983,4
1984,16
1985,9
1986,7
1987,5
1988,10
1989,4
1990,1
1991,6
1992,3
1993,2
1994,4
1995,3
1996,5
1997,2
1998,7
1999,8
2000,4
2002,3
2003,4
2004,2
2005,6
2006,6
2007,2
2009,1
2010,4
2011,2
2012,3
2013,1
2014,2
