1969,1
1970,7
1971,1
1972,2
1973,41
1974,20
1975,19
1976,29
1977,41
1978,48
1979,38
1980,27
1981,39
1982,25
1983,24
1984,19
1985,15
1986,15
1987,6
1988,14
1989,9
1990,8
1991,6
1992,6
1993,2
1994,3
1995,8
1996,4
1997,4
1998,6
1999,4
2000,3
2001,4
2002,9
2003,4
2004,9
2005,6
2006,13
2007,7
2008,11
2009,12
2010,5
2011,6
2012,4
2013,8
2014,6
2015,20
2016,2
