1973,2
1974,1
1975,2
1976,7
1977,9
1978,11
1979,17
1980,18
1981,16
1982,20
1983,25
1984,35
1985,27
1986,38
1987,32
1988,39
1989,35
1990,28
1991,34
1992,35
1993,33
1994,33
1995,43
1996,45
1997,40
1998,40
1999,34
2000,43
2001,45
2002,52
2003,49
2004,65
2005,65
2006,68
2007,59
2008,60
2009,67
2010,79
2011,89
2012,115
2013,107
2014,133
2015,138
2016,47
