1974,1
1976,1
1979,1
1980,3
1981,1
1982,1
1983,3
1984,2
1985,3
1986,4
1987,3
1989,2
1990,4
1991,4
1992,1
1993,1
1994,3
1995,2
1996,2
1997,1
1998,1
1999,2
2000,5
2001,3
2002,2
2003,3
2004,6
2005,3
2006,3
2007,2
2008,6
2009,2
2011,1
2013,3
2014,4
2015,4
