1976,26
1979,3
1980,4
1981,4
1982,11
1983,14
1984,9
1985,12
1986,17
1987,25
1988,40
1989,35
1990,61
1991,58
1992,50
1993,68
1994,55
1995,68
1996,71
1997,47
1998,58
1999,53
2000,60
2001,92
2002,111
2003,76
2004,81
2005,66
2006,70
2007,68
2008,65
2009,78
2010,67
2011,73
2012,60
2013,55
2014,51
2015,58
2016,10
